data,conta,account_id,campaign_id,campaign_name,adset_id,adset_name,gasto,impressoes,alcance,frequencia,cpm,cliques_link,ctr_link,ctr_todos,cpc_link,conversas,custo_conversa,status_atual,orcamento_diario_atual
2026-08-13,C 01,1558358552479442,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120248037242460278,[AFS] [F3] [LUNGILE HADEBE] V9,1.13,1054,1053,1.001,1.07,38,3.6053,10.2467,0.0297,84,0.0135,PAUSED,1
2026-08-13,C 01,1558358552479442,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120248037248010278,[AFS] [F3] [LUNGILE HADEBE] V10,0.89,688,674,1.0208,1.29,23,3.343,9.4477,0.0387,62,0.0144,PAUSED,1
2026-08-13,C 01,1558358552479442,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120248037252070278,[AFS] [F3] [LUNGILE HADEBE] V11,0.53,596,596,1,0.89,26,4.3624,11.745,0.0204,64,0.0083,PAUSED,1
2026-08-13,C 01,1558358552479442,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120248037256010278,[AFS] [F3] [LUNGILE HADEBE] V12,0.29,270,270,1,1.07,11,4.0741,7.037,0.0264,14,0.0207,PAUSED,1
2026-08-13,C 01,1558358552479442,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120248037259710278,[AFS] [F3] [LUNGILE HADEBE] V13,1.01,1491,1426,1.0456,0.68,87,5.835,7.4447,0.0116,128,0.0079,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247488259330278,[E1] [MKUKER] [AFS] [F3] [LUNGILE HADEBE] [ISABELA RIBEIRO],120248037267250278,[AFS] [F3] [LUNGILE HADEBE] V14,1.28,1272,1272,1,1.01,85,6.6824,12.0283,0.0151,148,0.0086,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037325860278,[AFS] [F3] [CHIPO MOYO]  V7,1.04,1109,1090,1.0174,0.94,35,3.156,7.3039,0.0297,70,0.0149,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037346630278,[AFS] [F3] [CHIPO MOYO]  V8,0.74,863,861,1.0023,0.86,20,2.3175,4.1715,0.037,32,0.0231,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037354900278,[AFS] [F3] [CHIPO MOYO]  V9,0.18,197,194,1.0155,0.91,4,2.0305,7.6142,0.045,6,0.03,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037373890278,[AFS] [F3] [CHIPO MOYO]  V10,0.37,370,362,1.0221,1,11,2.973,4.8649,0.0336,18,0.0206,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037378470278,[AFS] [F3] [CHIPO MOYO]  V11,1.07,1201,1201,1,0.89,52,4.3297,5.9117,0.0206,86,0.0124,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037384100278,[AFS] [F3] [CHIPO MOYO]  V12,0.81,688,682,1.0088,1.18,31,4.5058,10.6105,0.0261,52,0.0156,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037402540278,[AFS] [F3] [CHIPO MOYO]  V13,0.26,268,261,1.0268,0.97,11,4.1045,7.0896,0.0236,20,0.013,PAUSED,1
2026-08-13,C 01,1558358552479442,120247360141370278,[E1] [MKUKER] [AFS] [F3] [CHIPO MOYO] [ISABELA RIBEIRO],120248037418040278,[AFS] [F3] [CHIPO MOYO]  V14,1.07,1007,1007,1,1.06,43,4.2701,12.0159,0.0249,84,0.0127,PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037462010278,[AFS] [F3] [AMINATA DIALLO] V7,1.01,1147,1143,1.0035,0.88,59,5.1439,7.3235,0.0171,73,0.0138,PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037469760278,[AFS] [F3] [AMINATA DIALLO] V8,1.1,975,969,1.0062,1.13,29,2.9744,7.4872,0.0379,64,0.0172,PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037484310278,[AFS] [F3] [AMINATA DIALLO] V9,1.08,2009,1984,1.0126,0.54,88,4.3803,5.5251,0.0123,86,0.0126,PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037487480278,[AFS] [F3] [AMINATA DIALLO] V10,0.99,1703,1632,1.0435,0.58,69,4.0517,4.1691,0.0143,84,0.0118,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037490750278,[AFS] [F3] [AMINATA DIALLO] V11,0,0,0,0,,0,,,,2,0,,
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037496400278,[AFS] [F3] [AMINATA DIALLO] V12,1.16,1305,1269,1.0284,0.89,108,8.2759,10.5747,0.0107,98,0.0118,PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037498990278,[AFS] [F3] [AMINATA DIALLO] V13,1,863,855,1.0094,1.16,47,5.4461,7.6477,0.0213,58,0.0172,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247358419970278,[E1] [MKUKER] [AFS] [F3] [AMINATA DIALLO] [ISABELA RIBEIRO],120248037501970278,[AFS] [F3] [AMINATA DIALLO] V14,0.89,576,555,1.0378,1.55,24,4.1667,5.7292,0.0371,32,0.0278,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037551200278,[AFS] [F3] [AMARA OKAFOR] V7,1.06,1078,1064,1.0132,0.98,48,4.4527,5.6586,0.0221,58,0.0183,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037563320278,[AFS] [F3] [AMARA OKAFOR] V8,0.96,1072,1036,1.0347,0.9,45,4.1978,5.2239,0.0213,48,0.02,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037567290278,[AFS] [F3] [AMARA OKAFOR] V9,1.22,1253,1240,1.0105,0.97,122,9.7366,14.6049,0.01,120,0.0102,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037571270278,[AFS] [F3] [AMARA OKAFOR] V10,0.98,937,932,1.0054,1.05,37,3.9488,5.9765,0.0265,56,0.0175,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037572920278,[AFS] [F3] [AMARA OKAFOR] V11,0.34,251,249,1.008,1.35,18,7.1713,7.9681,0.0189,33,0.0103,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037576340278,[AFS] [F3] [AMARA OKAFOR] V12,1.16,961,951,1.0105,1.21,38,3.9542,7.7003,0.0305,60,0.0193,PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037581340278,[AFS] [F3] [AMARA OKAFOR] V13,1.25,1194,1147,1.041,1.05,52,4.3551,10.0503,0.024,100,0.0125,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247357080990278,[E1] [MKUKER] [AFS] [F3] [AMARA OKAFOR] [ISABELA RIBEIRO],120248037598010278,[AFS] [F3] [AMARA OKAFOR] V14,0.86,1137,1124,1.0116,0.76,80,7.0361,10.2023,0.0107,90,0.0096,PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037719570278,[AFS] [F3] [NOMVULA MOKOENA] V7,0.21,237,230,1.0304,0.89,9,3.7975,9.2827,0.0233,16,0.0131,PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037736060278,[AFS] [F3] [NOMVULA MOKOENA] V8,0.9,943,909,1.0374,0.95,30,3.1813,6.0445,0.03,48,0.0187,PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037741040278,[AFS] [F3] [NOMVULA MOKOENA] V10,0.92,1165,1127,1.0337,0.79,53,4.5494,5.2361,0.0174,78,0.0118,PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037745600278,[AFS] [F3] [NOMVULA MOKOENA] V11,1.15,1307,1307,1,0.88,136,10.4055,15.4552,0.0085,94,0.0122,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037747540278,[AFS] [F3] [NOMVULA MOKOENA] V12,1.12,1000,987,1.0132,1.12,38,3.8,10.1,0.0295,78,0.0144,PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037755210278,[AFS] [F3] [NOMVULA MOKOENA] V13,0.35,318,318,1,1.1,6,1.8868,4.717,0.0583,18,0.0194,PAUSED,1
2026-08-13,C 01,1558358552479442,120247359464690278,[E1] [MKUKER] [AFS] [F3] [NOMVULA MOKOENA] [ISABELA RIBEIRO],120248037760680278,[AFS] [F3] [NOMVULA MOKOENA] V14,0.42,320,320,1,1.31,13,4.0625,7.5,0.0323,28,0.015,PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037841630278,[AFS] [F3] [BONGEKILE ZUNGU] V7,1.03,723,716,1.0098,1.42,33,4.5643,10.5118,0.0312,54,0.0191,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037864920278,[AFS] [F3] [BONGEKILE ZUNGU] V8,1.17,1345,1345,1,0.87,78,5.7993,8.2528,0.015,128,0.0091,PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037871170278,[AFS] [F3] [BONGEKILE ZUNGU] V9,0.96,838,816,1.027,1.15,39,4.6539,8.9499,0.0246,64,0.015,PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037884290278,[AFS] [F3] [BONGEKILE ZUNGU] V11,0.31,244,242,1.0083,1.27,5,2.0492,6.1475,0.062,14,0.0221,PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037889530278,[AFS] [F3] [BONGEKILE ZUNGU] V12,0.84,1324,1303,1.0161,0.63,38,2.8701,4.0785,0.0221,62,0.0135,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037901600278,[AFS] [F3] [BONGEKILE ZUNGU] V13,1.08,870,861,1.0105,1.24,37,4.2529,10.6897,0.0292,74,0.0146,PAUSED,1
2026-08-13,C 01,1558358552479442,120247506168050278,[E1] [MKUKER] [AFS] [F3] [BONGEKILE ZUNGU] [ISABELA RIBEIRO],120248037907790278,[AFS] [F3] [BONGEKILE ZUNGU] V14,1.13,1358,1324,1.0257,0.83,62,4.5655,15.4639,0.0182,182,0.0062,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120248037951360278,[AFS] [F3] [MBALI BUTHELEZI] V7,1.14,2243,2200,1.0195,0.51,112,4.9933,7.9804,0.0102,150,0.0076,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120248037968460278,[AFS] [F3] [MBALI BUTHELEZI] V8,0.24,237,235,1.0085,1.01,6,2.5316,5.4852,0.04,8,0.03,PAUSED,1
2026-08-13,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120248037978210278,[AFS] [F3] [MBALI BUTHELEZI] V9,0.98,1629,1593,1.0226,0.6,70,4.2971,6.1387,0.014,110,0.0089,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120248037983800278,[AFS] [F3] [MBALI BUTHELEZI] V10,1.08,1190,1171,1.0162,0.91,82,6.8908,11.0924,0.0132,100,0.0108,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247506424170278,[E1] [MKUKER] [AFS] [F3] [MBALI BUTHELEZI] [ISABELA RIBEIRO],120248037988730278,[AFS] [F3] [MBALI BUTHELEZI] V11,1.02,1061,1023,1.0371,0.96,64,6.032,9.8963,0.0159,83,0.0123,PAUSED,1
2026-08-13,C 01,1558358552479442,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120248038023970278,[AFS] [F3] [WANGARI KAMAU] V7,0.96,1820,1787,1.0185,0.53,70,3.8462,4.2308,0.0137,72,0.0133,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120248038047290278,[AFS] [F3] [WANGARI KAMAU] V8,1.03,1851,1794,1.0318,0.56,77,4.1599,4.8622,0.0134,64,0.0161,CAMPAIGN_PAUSED,1
2026-08-13,C 01,1558358552479442,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120248038050550278,[AFS] [F3] [WANGARI KAMAU] V9,1.08,2000,2000,1,0.54,93,4.65,5.3,0.0116,72,0.015,PAUSED,1
2026-08-13,C 01,1558358552479442,120247382322970278,[E1] [MKUKER] [AFS] [F3] [WANGARI KAMAU] [ISABELA RIBEIRO],120248038053810278,[AFS] [F3] [WANGARI KAMAU] V10,0.99,1957,1938,1.0098,0.51,92,4.7011,5.0588,0.0108,64,0.0155,PAUSED,1
2026-08-13,c 02,1016004138069912,120253406535430281,[E2] [MKUKER] [AFS] [F3] [Zama Molefe],120253406659640281,[AFS] [F3] [Zama Molefe] V6,0,0,0,0,,0,,,,3,0,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253406694250281,[E2] [MKUKER] [AFS] [F3] [Ntombi Mofokeng],120253406774810281,[AFS] [F3] [Ntombi Mofokeng] V2,0,0,0,0,,0,,,,1,0,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253406694250281,[E2] [MKUKER] [AFS] [F3] [Ntombi Mofokeng],120253406822870281,[AFS] [F3] [Ntombi Mofokeng] V5,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253406891860281,[E2] [MKUKER] [AFS] [F3] [Sibongile Khoza],120253406891930281,[AFS] [F3] [Sibongile Khoza] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253406891860281,[E2] [MKUKER] [AFS] [F3] [Sibongile Khoza],120253406998850281,[AFS] [F3] [Sibongile Khoza] V3,0,0,0,0,,0,,,,0,,PAUSED,1
2026-08-13,c 02,1016004138069912,120253407221890281,[E2] [MKUKER] [AFS] [F3] [Thandeka Mokoena],120253407333460281,[AFS] [F3] [Thandeka Mokoena] V2,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253407221890281,[E2] [MKUKER] [AFS] [F3] [Thandeka Mokoena],120253407402570281,[AFS] [F3] [Thandeka Mokoena] V5,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253407221890281,[E2] [MKUKER] [AFS] [F3] [Thandeka Mokoena],120253407409760281,[AFS] [F3] [Thandeka Mokoena] V6,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253408396060281,[E2] [MKUKER] [AFS] [F3] [Nobuhle Mahlangu],120253409983580281,[AFS] [F3] [Nobuhle Mahlangu] V5,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422809490281,[E6] [MKUKER] [AFS] [F3] [Lethabo Sebola],120253422900530281,[AFS] [F3] [Lethabo Sebola] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422809490281,[E6] [MKUKER] [AFS] [F3] [Lethabo Sebola],120253422902890281,[AFS] [F3] [Lethabo Sebola] V4,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422809490281,[E6] [MKUKER] [AFS] [F3] [Lethabo Sebola],120253422905970281,[AFS] [F3] [Lethabo Sebola] V5,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422925690281,[E6] [MKUKER] [AFS] [F3] [Kgomotso Ramokgopa],120253422925680281,[AFS] [F3] [Kgomotso Ramokgopa] V1,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422925690281,[E6] [MKUKER] [AFS] [F3] [Kgomotso Ramokgopa],120253423000780281,[AFS] [F3] [Kgomotso Ramokgopa] V2,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422925690281,[E6] [MKUKER] [AFS] [F3] [Kgomotso Ramokgopa],120253423005460281,[AFS] [F3] [Kgomotso Ramokgopa] V3,0,0,0,0,,0,,,,0,,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253422925690281,[E6] [MKUKER] [AFS] [F3] [Kgomotso Ramokgopa],120253423035590281,[AFS] [F3] [Kgomotso Ramokgopa] V6,0,0,0,0,,0,,,,2,0,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665771950281,[AFS] [F3] [Noluthando Makhanya] V1,0,2,2,1,0,0,,0,,0,,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665868790281,[AFS] [F3] [Noluthando Makhanya] V2,0,1,1,1,0,0,,0,,2,0,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665873690281,[AFS] [F3] [Noluthando Makhanya] V3,0.02,22,22,1,0.91,0,,0,,2,0.01,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665881380281,[AFS] [F3] [Noluthando Makhanya] V4,4.08,10397,9294,1.1187,0.39,366,3.5202,3.7799,0.0111,459,0.0089,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665893600281,[AFS] [F3] [Noluthando Makhanya] V5,0.95,1487,1414,1.0516,0.64,118,7.9354,10.5582,0.0081,121,0.0079,PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665898630281,[AFS] [F3] [Noluthando Makhanya] V6,0,4,4,1,0,0,,0,,0,,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665904310281,[AFS] [F3] [Noluthando Makhanya] V7,0.77,1882,1815,1.0369,0.41,68,3.6132,4.2508,0.0113,105,0.0073,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665910190281,[AFS] [F3] [Noluthando Makhanya] V8,0.2,364,355,1.0254,0.55,26,7.1429,7.967,0.0077,26,0.0077,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665917020281,[AFS] [F3] [Noluthando Makhanya] V9,0,1,1,1,0,0,,0,,0,,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253665771940281,[E11] [MKUKER] [AFS] [F3] [Noluthando Makhanya],120253665946580281,[AFS] [F3] [Noluthando Makhanya] V10,5.02,9669,8680,1.1139,0.52,389,4.0232,5.1815,0.0129,521,0.0096,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666333460281,[AFS] [F3] [Sinethemba Mthembu] V1,1.47,3145,2901,1.0841,0.47,131,4.1653,5.5008,0.0112,163,0.009,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666506120281,[AFS] [F3] [Sinethemba Mthembu] V2,0.06,99,99,1,0.61,3,3.0303,4.0404,0.02,5,0.012,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666519980281,[AFS] [F3] [Sinethemba Mthembu] V4,0,0,0,0,,0,,,,0,,PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666527630281,[AFS] [F3] [Sinethemba Mthembu] V5,2.69,2663,2448,1.0878,1.01,285,10.7022,17.1986,0.0094,329,0.0082,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666532760281,[AFS] [F3] [Sinethemba Mthembu] V6,4.9,5216,4784,1.0903,0.94,618,11.8482,17.6764,0.0079,520,0.0094,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666628200281,[AFS] [F3] [Sinethemba Mthembu] V7,0,3,3,1,0,2,66.6667,100,0,0,,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666652150281,[AFS] [F3] [Sinethemba Mthembu] V8,0.01,4,4,1,2.5,0,,25,,0,,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666666590281,[AFS] [F3] [Sinethemba Mthembu] V9,0,1,1,1,0,1,100,100,0,0,,CAMPAIGN_PAUSED,
2026-08-13,c 02,1016004138069912,120253666333490281,[E11] [MKUKER] [AFS] [F3] [Sinethemba Mthembu],120253666680770281,[AFS] [F3] [Sinethemba Mthembu] V10,0,0,0,0,,0,,,,0,,PAUSED,
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667302470281,[AFS] [F3] [Nqobile Mkhwanazi] V1,0.47,462,450,1.0267,1.02,13,2.8139,3.2468,0.0362,26,0.0181,PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667360680281,[AFS] [F3] [Nqobile Mkhwanazi] V2,0,0,0,0,,0,,,,2,0,PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667384950281,[AFS] [F3] [Nqobile Mkhwanazi] V3,1.17,1070,1016,1.0532,1.09,39,3.6449,6.5421,0.03,65,0.018,PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667457200281,[AFS] [F3] [Nqobile Mkhwanazi] V4,0,0,0,0,,0,,,,1,0,PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667485200281,[AFS] [F3] [Nqobile Mkhwanazi] V5,0.84,836,825,1.0133,1,54,6.4593,7.8947,0.0156,71,0.0118,PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667505210281,[AFS] [F3] [Nqobile Mkhwanazi] V6,0.89,1328,1316,1.0091,0.67,51,3.8404,4.9699,0.0175,71,0.0125,PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667521110281,[AFS] [F3] [Nqobile Mkhwanazi] V7,1.13,1633,1565,1.0434,0.69,75,4.5928,6.4911,0.0151,117,0.0097,CAMPAIGN_PAUSED,1
2026-08-13,c 02,1016004138069912,120253667302360281,[E11] [MKUKER] [AFS] [F3] [Nqobile Mkhwanazi],120253667533570281,[AFS] [F3] [Nqobile Mkhwanazi] V8,1.06,1032,1032,1,1.03,53,5.1357,6.4922,0.02,74,0.0143,PAUSED,1
